YCabinID,Carrier,Departure,Destination,YPrice,Miles,BeginDate
2168,CN,PEK,KHN,1300,1398,2009-10-08 00:00:00.000
2169,CN,KHN,PEK,1300,1398,2009-10-08 00:00:00.000
2170,SC,CSX,HFE,690,641,2009-09-27 00:00:00.000
2171,SC,HFE,CSX,690,641,2009-09-27 00:00:00.000
2172,MU,XUZ,SHA,600,540,2009-09-25 00:00:00.000
2173,MU,SHA,XUZ,600,540,2009-09-25 00:00:00.000
2174,CZ,CGO,DLC,880,988,2009-10-02 00:00:00.000
2175,CZ,DLC,CGO,880,988,2009-10-02 00:00:00.000
2176,3U,CTU,HRB,2280,2710,2009-09-29 00:00:00.000
2177,3U,HRB,CTU,2280,2710,2009-09-29 00:00:00.000
2178,MF,SZX,JJN,930,649,2009-09-25 00:00:00.000
2179,MF,JJN,SZX,930,649,2009-09-25 00:00:00.000
2180,ZH,CSX,HRB,2080,2378,2009-09-28 00:00:00.000
2181,ZH,HRB,CSX,2080,2378,2009-09-28 00:00:00.000
2182,3U,INC,CAN,1890,2088,2009-09-27 00:00:00.000
2183,3U,CAN,INC,1890,2088,2009-09-27 00:00:00.000
2184,CZ,URC,XMN,2950,4238,2009-10-04 00:00:00.000
2185,CZ,XMN,URC,2950,4238,2009-10-04 00:00:00.000
2186,MU,TAO,DLC,540,358,2009-10-06 00:00:00.000
2187,MU,DLC,TAO,540,358,2009-10-06 00:00:00.000
2188,MU,CSX,TYN,1180,1174,2009-09-25 00:00:00.000
2189,MU,TYN,CSX,1180,1174,2009-09-25 00:00:00.000
2190,CZ,SWA,CTU,1600,1700,2009-09-25 00:00:00.000
2191,CZ,CTU,SWA,1600,1700,2009-09-25 00:00:00.000
2192,CZ,NNY,CAN,1060,1215,2009-09-26 00:00:00.000
2193,CZ,CAN,NNY,1060,1215,2009-09-26 00:00:00.000
2194,3U,INC,CKG,1110,1163,2009-09-29 00:00:00.000
2195,3U,CKG,INC,1110,1163,2009-09-29 00:00:00.000
2196,MF,HGH,CGO,840,841,2009-09-30 00:00:00.000
2197,MF,CGO,HGH,840,841,2009-09-30 00:00:00.000
2198,MF,HRB,HGH,1900,2091,2009-10-05 00:00:00.000
2199,MF,HGH,HRB,1900,2091,2009-10-05 00:00:00.000
2200,ZH,HYN,CAN,1060,1123,2009-10-04 00:00:00.000
2201,ZH,CAN,HYN,1060,1123,2009-10-04 00:00:00.000
2202,MU,NNG,WUH,1090,1099,2009-10-07 00:00:00.000
2203,MU,WUH,NNG,1090,1099,2009-10-07 00:00:00.000
2204,MF,HET,HGH,1540,1540,2009-10-06 00:00:00.000
2205,MF,HGH,HET,1540,1540,2009-10-06 00:00:00.000
2206,HU,SZX,KWL,660,525,2009-10-06 00:00:00.000
2207,HU,KWL,SZX,660,525,2009-10-06 00:00:00.000
2208,EU,CAN,CTU,1300,1390,2009-10-06 00:00:00.000
2209,EU,CTU,CAN,1300,1390,2009-10-06 00:00:00.000
2210,MU,KMG,ZHA,850,957,2009-09-27 00:00:00.000
2211,MU,ZHA,KMG,850,957,2009-09-27 00:00:00.000
2212,CZ,TYN,SZX,1550,1796,2009-10-14 00:00:00.000
2213,CZ,SZX,TYN,1550,1796,2009-10-14 00:00:00.000
2214,MF,TAO,FOC,1300,1333,2009-09-29 00:00:00.000
2215,MF,FOC,TAO,1300,1333,2009-09-29 00:00:00.000
2216,MF,DLC,CSX,1450,1819,2009-09-28 00:00:00.000
2217,MF,CSX,DLC,1450,1819,2009-09-28 00:00:00.000
2218,MF,CTU,JJN,1650,1770,2009-09-25 00:00:00.000
2219,MF,JJN,CTU,1650,1770,2009-09-25 00:00:00.000
2220,ZH,SHE,SYX,2650,3425,2009-10-13 00:00:00.000
2221,ZH,SYX,SHE,2650,3425,2009-10-13 00:00:00.000
2222,HU,LHW,HAK,2110,2410,2009-09-26 00:00:00.000
2223,HU,HAK,LHW,2110,2410,2009-09-26 00:00:00.000
2224,ZH,SZX,ZHA,740,460,2009-09-29 00:00:00.000
2225,ZH,ZHA,SZX,740,460,2009-09-29 00:00:00.000
2226,CZ,XNN,URC,1130,1130,2009-09-28 00:00:00.000
2227,CZ,URC,XNN,1130,1130,2009-09-28 00:00:00.000
2228,3U,CKG,LHW,1090,1117,2009-09-27 00:00:00.000
2229,3U,LHW,CKG,1090,1117,2009-09-27 00:00:00.000
2230,CA,XNN,PEK,1450,1780,2009-09-27 00:00:00.000
2231,CA,PEK,XNN,1450,1780,2009-09-27 00:00:00.000
2232,ZH,CGO,HRB,1500,1662,2009-09-27 00:00:00.000
2233,ZH,HRB,CGO,1500,1662,2009-09-27 00:00:00.000
2234,MF,HGH,TNA,850,850,2009-10-01 00:00:00.000
2235,MF,TNA,HGH,850,850,2009-10-01 00:00:00.000
2236,MU,LHW,TAO,1640,1765,2009-09-26 00:00:00.000
2237,MU,TAO,LHW,1640,1765,2009-09-26 00:00:00.000
2238,SC,TNA,KWE,1630,1815,2009-09-26 00:00:00.000
2239,SC,KWE,TNA,1630,1815,2009-09-26 00:00:00.000
2240,MU,HET,SJW,460,404,2009-09-26 00:00:00.000
2241,MU,SJW,HET,460,404,2009-09-26 00:00:00.000
2242,3U,KWE,WNZ,1430,1480,2009-09-27 00:00:00.000
2243,3U,WNZ,KWE,1430,1480,2009-09-27 00:00:00.000
2244,MU,SJW,HGH,890,1076,2009-09-26 00:00:00.000
2245,MU,HGH,SJW,890,1076,2009-09-26 00:00:00.000
2246,ZH,HET,CAN,1880,2080,2009-09-28 00:00:00.000
2247,ZH,CAN,HET,1880,2080,2009-09-28 00:00:00.000
2248,CA,ZUH,CTU,1460,1536,2009-10-27 00:00:00.000
2249,CA,CTU,ZUH,1460,1536,2009-10-27 00:00:00.000
2250,CA,PEK,XFN,1080,995,2009-09-26 00:00:00.000
2251,CA,XFN,PEK,1080,995,2009-09-26 00:00:00.000
2252,HU,CAN,KHN,730,665,2009-10-01 00:00:00.000
2253,HU,KHN,CAN,730,665,2009-10-01 00:00:00.000
2254,HU,CAN,URC,2840,3836,2009-10-16 00:00:00.000
2255,HU,URC,CAN,2840,3836,2009-10-16 00:00:00.000
2256,MU,CTU,TNA,1360,1419,2009-09-26 00:00:00.000
2257,MU,TNA,CTU,1360,1419,2009-09-26 00:00:00.000
2258,CZ,HRB,KMG,2530,3494,2009-09-26 00:00:00.000
2259,CZ,KMG,HRB,2530,3494,2009-09-26 00:00:00.000
2260,MU,WNZ,XIY,1530,1601,2009-09-26 00:00:00.000
2261,MU,XIY,WNZ,1530,1601,2009-09-26 00:00:00.000
2262,FM,KMG,JHG,990,450,2009-09-30 00:00:00.000
2263,FM,JHG,KMG,990,450,2009-09-30 00:00:00.000
2264,SC,DLC,HRB,840,857,2009-10-02 00:00:00.000
2265,SC,HRB,DLC,840,857,2009-10-02 00:00:00.000
2266,ZH,CAN,SYX,800,747,2009-10-01 00:00:00.000
2267,ZH,SYX,CAN,800,747,2009-10-01 00:00:00.000
2268,BK,TSN,HGH,1100,1133,2009-09-27 00:00:00.000
2269,BK,HGH,TSN,1100,1133,2009-09-27 00:00:00.000
2270,CZ,WUH,CGQ,1710,2107,2009-09-26 00:00:00.000
2271,CZ,CGQ,WUH,1710,2107,2009-09-26 00:00:00.000
2272,HO,SHA,TSN,1030,1133,2009-09-26 00:00:00.000
2273,HO,TSN,SHA,1030,1133,2009-09-26 00:00:00.000
2274,3U,LJG,CTU,880,734,2009-10-02 00:00:00.000
2275,3U,CTU,LJG,880,734,2009-10-02 00:00:00.000
2276,CA,TSN,CKG,1450,1530,2009-09-26 00:00:00.000
2277,CA,CKG,TSN,1450,1530,2009-09-26 00:00:00.000
2278,3U,PEK,CKG,1560,1640,2009-10-10 00:00:00.000
2279,3U,CKG,PEK,1560,1640,2009-10-10 00:00:00.000
2280,CZ,SHA,YNJ,1760,1930,2009-09-26 00:00:00.000
2281,CZ,YNJ,SHA,1760,1930,2009-09-26 00:00:00.000
2282,3U,CGO,SHE,1290,1339,2009-09-26 00:00:00.000
2283,3U,SHE,CGO,1290,1339,2009-09-26 00:00:00.000
2284,G5,CKG,KHN,990,970,2009-10-04 00:00:00.000
2285,G5,KHN,CKG,990,970,2009-10-04 00:00:00.000
2286,MU,TYN,WNZ,1410,1629,2009-09-27 00:00:00.000
2287,MU,WNZ,TYN,1410,1629,2009-09-27 00:00:00.000
2288,CZ,XIY,KWL,1090,1101,2009-09-26 00:00:00.000
2289,CZ,KWL,XIY,1090,1101,2009-09-26 00:00:00.000
2290,MU,CSX,PVG,890,964,2009-09-25 00:00:00.000
2291,MU,PVG,CSX,890,964,2009-09-25 00:00:00.000
2292,ZH,TNA,CKG,1100,1300,2009-09-26 00:00:00.000
2293,ZH,CKG,TNA,1100,1300,2009-09-26 00:00:00.000
2294,GS,HGH,XIY,1130,1215,2009-09-27 00:00:00.000
2295,GS,XIY,HGH,1130,1215,2009-09-27 00:00:00.000
2296,MU,LHW,WNZ,1880,2133,2009-09-26 00:00:00.000
2297,MU,WNZ,LHW,1880,2133,2009-09-26 00:00:00.000
2298,3U,DSN,SJW,600,505,2009-09-28 00:00:00.000
2299,3U,SJW,DSN,600,505,2009-09-28 00:00:00.000
2300,SC,XIY,TNA,880,900,2009-09-26 00:00:00.000
2301,SC,TNA,XIY,880,900,2009-09-26 00:00:00.000
2302,CZ,DLC,LHW,1650,1650,2009-09-26 00:00:00.000
2303,CZ,LHW,DLC,1650,1650,2009-09-26 00:00:00.000
2304,FM,KWE,SHA,1600,1702,2009-09-29 00:00:00.000
2305,FM,SHA,KWE,1600,1702,2009-09-29 00:00:00.000
2306,3U,LHW,CTU,940,940,2009-10-06 00:00:00.000
2307,3U,CTU,LHW,940,940,2009-10-06 00:00:00.000
2308,CZ,KMG,YCU,1300,1365,2009-09-26 00:00:00.000
2309,CZ,YCU,KMG,1300,1365,2009-09-26 00:00:00.000
2310,MU,DYG,NKG,940,970,2009-09-28 00:00:00.000
2311,MU,NKG,DYG,940,970,2009-09-28 00:00:00.000
2312,CZ,CAN,CGD,730,780,2009-09-27 00:00:00.000
2313,CZ,CGD,CAN,730,780,2009-09-27 00:00:00.000
2314,MU,XIY,XMN,1640,1932,2009-09-29 00:00:00.000
2315,MU,XMN,XIY,1640,1932,2009-09-29 00:00:00.000
2316,SC,HFE,TNA,660,558,2009-09-26 00:00:00.000
2317,SC,TNA,HFE,660,558,2009-09-26 00:00:00.000
2318,FM,HLD,TSN,1090,1090,2009-09-30 00:00:00.000
2319,FM,TSN,HLD,1090,1090,2009-09-30 00:00:00.000
2320,ZH,KWE,CGO,950,1302,2009-09-25 00:00:00.000
2321,ZH,CGO,KWE,950,1302,2009-09-25 00:00:00.000
2322,GS,LHW,DNH,1380,1048,2009-09-27 00:00:00.000
2323,GS,DNH,LHW,1380,1048,2009-09-27 00:00:00.000
2324,ZH,CGO,DLC,880,988,2009-10-07 00:00:00.000
2325,ZH,DLC,CGO,880,988,2009-10-07 00:00:00.000
2326,CA,PEK,JGS,1410,1500,2009-09-28 00:00:00.000
2327,CA,JGS,PEK,1410,1500,2009-09-28 00:00:00.000
2328,MU,SJW,KMG,1700,2092,2009-09-28 00:00:00.000
2329,MU,KMG,SJW,1700,2092,2009-09-28 00:00:00.000
2330,G5,TEN,KWE,560,310,2009-10-01 00:00:00.000
2331,G5,KWE,TEN,560,310,2009-10-01 00:00:00.000
2332,CZ,TYN,CKG,940,1129,2009-09-29 00:00:00.000
2333,CZ,CKG,TYN,940,1129,2009-09-29 00:00:00.000
2334,MU,KWL,NKG,1110,1192,2009-09-30 00:00:00.000
2335,MU,NKG,KWL,1110,1192,2009-09-30 00:00:00.000
2336,JD,HGH,SYX,1750,1950,2009-09-28 00:00:00.000
2337,JD,SYX,HGH,1750,1950,2009-09-28 00:00:00.000
2338,ZH,XIY,INC,600,560,2009-10-20 00:00:00.000
2339,ZH,INC,XIY,600,560,2009-10-20 00:00:00.000
2340,FM,YNJ,SHA,1760,1930,2009-09-26 00:00:00.000
2341,FM,SHA,YNJ,1760,1930,2009-09-26 00:00:00.000
2342,MU,KMG,LNJ,750,350,2009-09-26 00:00:00.000
2343,MU,LNJ,KMG,750,350,2010-04-09 00:00:00.000
2344,ZH,HET,SZX,1980,2206,2009-09-26 00:00:00.000
2345,ZH,SZX,HET,1980,2206,2009-09-26 00:00:00.000
2346,HO,SYX,PVG,1890,2050,2009-10-16 00:00:00.000
2347,HO,PVG,SYX,1890,2050,2009-10-16 00:00:00.000
2348,HO,SHA,SYX,1890,2050,2009-10-11 00:00:00.000
2349,HO,SYX,SHA,1890,2050,2009-10-11 00:00:00.000
2350,MF,TYN,CSX,1180,1174,2009-09-28 00:00:00.000
2351,MF,CSX,TYN,1180,1174,2009-09-28 00:00:00.000
2352,CZ,HGH,CSX,800,805,2009-09-25 00:00:00.000
2353,CZ,CSX,HGH,800,805,2009-09-25 00:00:00.000
2354,CZ,CSX,SYX,1230,1398,2009-10-06 00:00:00.000
2355,CZ,SYX,CSX,1230,1398,2009-10-06 00:00:00.000
2356,CZ,SHE,HFE,1300,1608,2009-10-06 00:00:00.000
2357,CZ,HFE,SHE,1300,1608,2009-10-06 00:00:00.000
2358,MF,HGH,CKG,1360,1500,2009-09-30 00:00:00.000
2359,MF,CKG,HGH,1360,1500,2009-09-30 00:00:00.000
2360,HU,SZX,DLC,2040,2368,2009-10-09 00:00:00.000
2361,HU,DLC,SZX,2040,2368,2009-10-09 00:00:00.000
2362,HU,HLD,PEK,1150,1313,2009-09-26 00:00:00.000
2363,HU,PEK,HLD,1150,1313,2009-09-26 00:00:00.000
2364,HO,FOC,SHA,780,678,2009-09-25 00:00:00.000
2365,HO,SHA,FOC,780,678,2009-09-25 00:00:00.000
2366,3U,NGB,KMG,1800,1948,2009-10-08 00:00:00.000
2367,3U,KMG,NGB,1800,1948,2009-10-08 00:00:00.000
2368,MF,JJN,PEK,1640,1724,2009-09-26 00:00:00.000
2369,MF,PEK,JJN,1640,1724,2009-09-26 00:00:00.000
2370,MU,TAO,WUH,1000,1017,2009-09-29 00:00:00.000
2371,MU,WUH,TAO,1000,1017,2009-09-29 00:00:00.000
2372,HU,KWE,SZX,940,926,2009-09-27 00:00:00.000
2373,HU,SZX,KWE,940,926,2009-09-27 00:00:00.000
2374,CZ,LHW,XIY,600,550,2009-09-26 00:00:00.000
2375,CZ,XIY,LHW,600,550,2009-09-26 00:00:00.000
2376,HU,TAO,SZX,1830,2049,2009-09-26 00:00:00.000
2377,HU,SZX,TAO,1830,2049,2009-09-26 00:00:00.000
2378,CZ,HRB,PVG,1760,1854,2009-09-26 00:00:00.000
2379,CZ,PVG,HRB,1760,1854,2009-09-26 00:00:00.000
2380,ZH,JUZ,SZX,900,957,2009-09-29 00:00:00.000
2381,ZH,SZX,JUZ,900,957,2009-09-29 00:00:00.000
2382,CZ,SZX,INC,1890,2176,2009-09-26 00:00:00.000
2383,CZ,INC,SZX,1890,2176,2009-09-26 00:00:00.000
2384,MU,PVG,FOC,780,678,2009-09-26 00:00:00.000
2385,MU,FOC,PVG,780,678,2009-09-26 00:00:00.000
2386,MF,XMN,CAN,660,567,2009-09-25 00:00:00.000
2387,MF,CAN,XMN,660,567,2009-09-25 00:00:00.000
2388,HU,CAN,CGO,1350,1389,2009-10-02 00:00:00.000
2389,HU,CGO,CAN,1350,1389,2009-10-02 00:00:00.000
2390,HU,PEK,NDG,1110,1265,2009-09-28 00:00:00.000
2391,HU,NDG,PEK,1110,1265,2009-09-28 00:00:00.000
2392,CZ,HFE,DLC,890,1045,2009-09-26 00:00:00.000
2393,CZ,DLC,HFE,890,1045,2009-09-26 00:00:00.000
2394,CZ,LJG,KMG,810,360,2009-09-25 00:00:00.000
2395,CZ,KMG,LJG,810,360,2009-09-25 00:00:00.000
2396,ZH,JJN,SZX,930,649,2009-09-25 00:00:00.000
2397,ZH,SZX,JJN,930,649,2009-09-25 00:00:00.000
2398,SC,KWE,TAO,1750,1981,2009-10-09 00:00:00.000
2399,SC,TAO,KWE,1750,1981,2009-10-09 00:00:00.000
2400,CZ,TYN,KWL,1660,1791,2009-09-30 00:00:00.000
2401,CZ,KWL,TYN,1660,1791,2009-09-30 00:00:00.000
2402,CA,SHE,CTU,2050,2346,2009-09-26 00:00:00.000
2403,CA,CTU,SHE,2050,2346,2009-09-26 00:00:00.000
2404,ZH,CAN,KHN,730,665,2009-10-01 00:00:00.000
2405,ZH,KHN,CAN,730,665,2009-10-01 00:00:00.000
2406,SC,YNT,CGQ,800,895,2009-10-01 00:00:00.000
2407,SC,CGQ,YNT,800,895,2009-10-01 00:00:00.000
2408,CZ,NGB,LYG,750,722,2009-09-28 00:00:00.000
2409,CZ,LYG,NGB,750,722,2009-09-28 00:00:00.000
2410,SC,NNG,HGH,1550,1661,2009-09-29 00:00:00.000
2411,SC,HGH,NNG,1550,1661,2009-09-29 00:00:00.000
2412,CZ,TAO,WUH,1000,1017,2009-09-26 00:00:00.000
2413,CZ,WUH,TAO,1000,1017,2009-09-26 00:00:00.000
2414,MU,KWL,WUH,780,795,2009-10-06 00:00:00.000
2415,MU,WUH,KWL,780,795,2009-10-06 00:00:00.000
2416,MU,CAN,LJG,1790,1717,2009-09-26 00:00:00.000
2417,MU,LJG,CAN,1790,1717,2009-09-26 00:00:00.000
2418,CZ,HJJ,CAN,790,720,2009-10-01 00:00:00.000
2419,CZ,CAN,HJJ,790,720,2009-10-01 00:00:00.000
2420,FM,CGO,SHA,800,887,2009-10-13 00:00:00.000
2421,FM,SHA,CGO,800,887,2009-10-13 00:00:00.000
2422,ZH,TAO,SHE,680,721,2009-10-05 00:00:00.000
2423,ZH,SHE,TAO,680,721,2009-10-05 00:00:00.000
2424,CA,FOC,PEK,1550,1681,2009-10-04 00:00:00.000
2425,CA,PEK,FOC,1550,1681,2009-10-04 00:00:00.000
2426,3U,KWL,CTU,980,975,2009-09-27 00:00:00.000
2427,3U,CTU,KWL,980,975,2009-09-27 00:00:00.000
2428,MU,XIY,KHN,1010,1078,2009-10-01 00:00:00.000
2429,MU,KHN,XIY,1010,1078,2009-10-01 00:00:00.000
2430,CA,LZH,PEK,1700,1998,2009-09-26 00:00:00.000
2431,CA,PEK,LZH,1700,1998,2009-09-26 00:00:00.000
2432,3U,DLC,XUZ,850,829,2009-09-27 00:00:00.000
2433,3U,XUZ,DLC,850,829,2009-09-27 00:00:00.000
2434,CZ,SYX,CGO,1860,2120,2009-10-08 00:00:00.000
2435,CZ,CGO,SYX,1860,2120,2009-10-08 00:00:00.000
2436,HU,PEK,CIH,760,665,2009-09-25 00:00:00.000
2437,HU,CIH,PEK,760,665,2009-09-25 00:00:00.000
2438,MU,PVG,ENH,1210,1210,2009-09-26 00:00:00.000
2439,MU,ENH,PVG,1210,1210,2009-09-26 00:00:00.000
2440,MF,KHN,DLC,1340,1437,2009-09-28 00:00:00.000
2441,MF,DLC,KHN,1340,1437,2009-09-28 00:00:00.000
2442,MU,PVG,INC,1500,2047,2009-09-29 00:00:00.000
2443,MU,INC,PVG,1500,2047,2009-09-29 00:00:00.000
2444,EU,NNG,WNZ,1590,1663,2009-10-06 00:00:00.000
2445,EU,WNZ,NNG,1590,1663,2009-10-06 00:00:00.000
2446,GS,XIY,IQN,330,259,2009-09-28 00:00:00.000
2447,GS,IQN,XIY,330,259,2009-09-28 00:00:00.000
2448,MU,XMN,KOW,460,400,2009-09-27 00:00:00.000
2449,MU,KOW,XMN,460,400,2009-09-27 00:00:00.000
2450,CZ,SZX,HAK,690,603,2009-09-27 00:00:00.000
2451,CZ,HAK,SZX,690,603,2009-09-27 00:00:00.000
2452,HU,CSX,TNA,1190,1228,2009-09-27 00:00:00.000
2453,HU,TNA,CSX,1190,1228,2009-09-27 00:00:00.000
2454,ZH,CKG,SZX,1280,1290,2009-10-04 00:00:00.000
2455,ZH,SZX,CKG,1280,1290,2009-10-04 00:00:00.000
2456,G5,KOW,KHN,600,367,2009-09-29 00:00:00.000
2457,G5,KHN,KOW,600,367,2009-09-29 00:00:00.000
2458,MU,TYN,FOC,1400,1721,2009-10-01 00:00:00.000
2459,MU,FOC,TYN,1400,1721,2009-10-01 00:00:00.000
2460,CZ,URC,KRL,750,373,2009-10-07 00:00:00.000
2461,CZ,KRL,URC,750,373,2009-10-07 00:00:00.000
2462,ZH,CGO,CKG,880,980,2009-09-27 00:00:00.000
2463,ZH,CKG,CGO,880,980,2009-09-27 00:00:00.000
2464,MF,KMG,WUH,1310,1364,2009-09-29 00:00:00.000
2465,MF,WUH,KMG,1310,1364,2009-09-29 00:00:00.000
2466,GS,SHA,WEF,740,807,2009-09-26 00:00:00.000
2467,GS,WEF,SHA,740,807,2009-09-26 00:00:00.000
2468,CA,HGH,XIY,1130,1215,2009-09-29 00:00:00.000
2469,CA,XIY,HGH,1130,1215,2009-09-29 00:00:00.000
2470,PN,KWL,CKG,730,662,2009-09-26 00:00:00.000
2471,PN,CKG,KWL,730,662,2009-09-26 00:00:00.000
2472,CZ,XIY,WUH,690,735,2009-09-30 00:00:00.000
2473,CZ,WUH,XIY,690,735,2009-09-30 00:00:00.000
2474,MU,HGH,CTU,1600,1699,2009-09-26 00:00:00.000
2475,MU,CTU,HGH,1600,1699,2009-09-26 00:00:00.000
2476,SC,LYI,CAN,1250,1498,2009-09-28 00:00:00.000
2477,SC,CAN,LYI,1250,1498,2009-09-28 00:00:00.000
2478,ZH,XIY,LHW,600,550,2009-09-30 00:00:00.000
2479,ZH,LHW,XIY,600,550,2009-09-30 00:00:00.000
2480,ZH,SZX,TNA,1700,1828,2009-09-26 00:00:00.000
2481,ZH,TNA,SZX,1700,1828,2009-09-26 00:00:00.000
2482,JD,XIY,SYX,1810,2067,2009-09-27 00:00:00.000
2483,JD,SYX,XIY,1810,2067,2009-09-27 00:00:00.000
2484,HO,PVG,HYN,680,340,2009-09-26 00:00:00.000
2485,HO,HYN,PVG,680,340,2009-09-26 00:00:00.000
2486,CZ,WNZ,WUH,800,750,2009-09-26 00:00:00.000
2487,CZ,WUH,WNZ,800,750,2009-09-26 00:00:00.000
2488,ZH,SZX,XFN,1090,1237,2009-09-28 00:00:00.000
2489,ZH,XFN,SZX,1090,1237,2009-09-28 00:00:00.000
2490,CZ,CAN,ZHA,730,454,2009-09-27 00:00:00.000
2492,CZ,NNG,CSX,750,856,2009-09-27 00:00:00.000
2493,CZ,CSX,NNG,750,856,2009-09-27 00:00:00.000
2494,ZH,SHE,WUH,1460,1859,2009-09-26 00:00:00.000
2495,ZH,WUH,SHE,1460,1859,2009-09-26 00:00:00.000
2496,MF,KWL,XMN,860,881,2009-09-30 00:00:00.000
2497,MF,XMN,KWL,860,881,2009-09-30 00:00:00.000
2498,MU,XMN,HGH,900,717,2009-09-25 00:00:00.000
2499,MU,HGH,XMN,900,717,2009-09-25 00:00:00.000
2500,CZ,SHE,INC,1450,1450,2009-10-10 00:00:00.000
2501,CZ,INC,SHE,1450,1450,2009-10-10 00:00:00.000
2502,MF,SJW,HGH,890,1076,2009-09-25 00:00:00.000
2503,MF,HGH,SJW,890,1076,2009-09-25 00:00:00.000
2504,SC,YNT,TNA,500,415,2009-09-28 00:00:00.000
2505,SC,TNA,YNT,500,415,2009-09-28 00:00:00.000
2506,ZH,NKG,KWL,1110,1192,2009-10-12 00:00:00.000
2507,ZH,KWL,NKG,1110,1192,2009-10-12 00:00:00.000
2508,FM,INC,PVG,1500,2047,2009-09-26 00:00:00.000
2509,FM,PVG,INC,1500,2047,2009-09-26 00:00:00.000
2510,SC,FOC,NKG,750,747,2009-09-26 00:00:00.000
2511,SC,NKG,FOC,750,747,2009-09-26 00:00:00.000
2512,CZ,CSX,KMG,950,1116,2009-09-25 00:00:00.000
2513,CZ,KMG,CSX,950,1116,2009-09-25 00:00:00.000
2514,CA,PEK,PVG,1130,1178,2009-09-25 00:00:00.000
2515,CA,PVG,PEK,1130,1178,2009-09-25 00:00:00.000
2516,SC,TNA,INC,1310,1367,2009-10-04 00:00:00.000
2517,SC,INC,TNA,1310,1367,2009-10-04 00:00:00.000
2518,MF,WUS,FOC,490,270,2009-10-16 00:00:00.000
2519,MF,FOC,WUS,490,270,2009-10-16 00:00:00.000
2520,SC,TNA,HET,960,981,2009-09-30 00:00:00.000
2521,SC,HET,TNA,960,981,2009-09-30 00:00:00.000
2522,CZ,CKG,CGO,880,980,2009-09-26 00:00:00.000
2523,CZ,CGO,CKG,880,980,2009-09-26 00:00:00.000
2524,FM,SHA,MDG,1830,1830,2009-09-29 00:00:00.000
2525,FM,MDG,SHA,1830,1830,2009-09-29 00:00:00.000
2526,ZH,SHE,CKG,1810,2129,2009-10-01 00:00:00.000
2527,ZH,CKG,SHE,1810,2129,2009-10-01 00:00:00.000
2528,MU,XIY,NGB,1380,1520,2009-09-28 00:00:00.000
2529,MU,NGB,XIY,1380,1520,2009-09-28 00:00:00.000
2530,SC,CKG,KMG,710,649,2009-09-28 00:00:00.000
2531,SC,KMG,CKG,710,649,2009-09-28 00:00:00.000
2532,HU,HAK,XIY,1730,1860,2009-10-08 00:00:00.000
2533,HU,XIY,HAK,1730,1860,2009-10-08 00:00:00.000
2534,MF,JJN,WUH,890,860,2009-10-02 00:00:00.000
2535,MF,WUH,JJN,890,860,2009-10-02 00:00:00.000
2536,MU,TAO,CTU,1510,1705,2009-09-27 00:00:00.000
2537,MU,CTU,TAO,1510,1705,2009-09-27 00:00:00.000
2538,MU,WUH,INC,1230,1230,2009-09-27 00:00:00.000
2539,MU,INC,WUH,1230,1230,2009-09-27 00:00:00.000
2540,ZH,CSX,XNN,1510,1676,2009-09-29 00:00:00.000
2541,ZH,XNN,CSX,1510,1676,2009-09-29 00:00:00.000
2542,3U,CKG,CAN,1180,1188,2009-10-07 00:00:00.000
2543,3U,CAN,CKG,1180,1188,2009-10-07 00:00:00.000
2544,CZ,SYX,CKG,1310,1517,2009-10-10 00:00:00.000
2545,CZ,CKG,SYX,1310,1517,2009-10-10 00:00:00.000
2546,FM,KHN,SHA,710,644,2009-10-18 00:00:00.000
2547,FM,SHA,KHN,710,644,2009-10-18 00:00:00.000
2548,G5,KOW,PVG,810,854,2009-10-05 00:00:00.000
2549,G5,PVG,KOW,810,854,2009-10-05 00:00:00.000
2550,ZH,CZX,SHE,1230,1326,2009-09-27 00:00:00.000
2551,ZH,SHE,CZX,1230,1326,2009-09-27 00:00:00.000
2552,MU,NKG,CKG,1280,1305,2009-10-05 00:00:00.000
2553,MU,CKG,NKG,1280,1305,2009-10-05 00:00:00.000
2554,CZ,CSX,SWA,900,878,2009-09-25 00:00:00.000
2555,CZ,SWA,CSX,900,878,2009-09-25 00:00:00.000
2556,MU,NGB,CSX,740,830,2009-10-02 00:00:00.000
2557,MU,CSX,NGB,740,830,2009-10-02 00:00:00.000
2558,CA,HGH,CTU,1600,1699,2009-09-28 00:00:00.000
2559,CA,CTU,HGH,1600,1699,2009-09-28 00:00:00.000
2560,GS,BAV,XIY,750,729,2009-09-29 00:00:00.000
2561,GS,XIY,BAV,750,729,2009-09-29 00:00:00.000
2562,HU,SYX,CAN,800,747,2009-10-08 00:00:00.000
2563,HU,CAN,SYX,800,747,2009-10-08 00:00:00.000
2564,MU,SZX,LHW,1960,2185,2009-09-28 00:00:00.000
2565,MU,LHW,SZX,1960,2185,2009-09-28 00:00:00.000
2566,MU,NKG,WUH,730,504,2009-10-03 00:00:00.000
2567,MU,WUH,NKG,730,504,2009-10-03 00:00:00.000
2568,ZH,DLC,WUX,1010,1037,2009-09-29 00:00:00.000
2569,ZH,WUX,DLC,1010,1037,2009-09-29 00:00:00.000
2570,CA,YNJ,PEK,1130,1196,2009-09-27 00:00:00.000
2571,CA,PEK,YNJ,1130,1196,2009-09-27 00:00:00.000
2572,CA,CKG,KMG,710,649,2009-09-26 00:00:00.000
